sentence,label,source
Knowles Corporation Just Missed EPS By 14 Heres What Analysts Think Will Happen Next,negative,Twitter
Marijuana Stocks Have Serious Cash Concerns,negative,Twitter
Option Traders Bet 38M Disney Is Headed Lower In 2020,negative,Twitter
Palo Alto Networks PANW Dips More Than Broader Markets What You Should Know Nasdaq,negative,Twitter
Peloton punctured by critical reception to viral ad,negative,Twitter
Pot Stock Hits Keep Coming as Biden Knocks Weed Ahead of Meeting,negative,Twitter
Prospects for Aurora Cannabis Stock Look Grim,negative,Twitter
RECAP 131 Unusual Puts F Mar 9 P PAGP Feb 16 P DB Feb 9 P LK Mar 25 P TME Feb 12 P FTCH Jul 8 P IBN Mar 14,negative,Twitter
RECAP 1122 Neg Comments BWA Wolfe ST Wolfe NVDA Daiwa STAY Nomura CAAP Oppenheimer SEDG Williams Trading,negative,Twitter
RECAP 1122 Unusual Puts WMT Jan 120 P BTU Feb 9 P UBER Dec 28 P GPS Mar 14 P SPCE Dec 75 P OLLI Dec 65 P,negative,Twitter
RECAP 1210 Neg Comments SAN DB PTON Citron DBI William Blair CONN Keybanc,negative,Twitter
RECAP 47 Neg Comments JBSS Sidoti AAON Lakewood FFIN Lakewood KNSL Lakewood RLI Lakewood THFF,negative,Twitter
Schwabs plan to buy TD Ameritrade isnt sitting well with investment advisers who park their clients money with t,negative,Twitter
Some Galliford Try LONGFRD Shareholders Are Down 46,negative,Twitter
Stairs up elevator down SPY heading to the 50ma or lower Time tells,negative,Twitter
Sugars ShortTerm Support Is Eroding markets stocks trading,negative,Twitter
The Lazard NYSELAZ Share Price Is Down 26 So Some Shareholders Are Getting Worried,negative,Twitter
The Norsk Hydro OBNHY Share Price Is Down 21 So Some Shareholders Are Getting Worried,negative,Twitter
The Ra Medical Systems NYSERMED Share Price Is Down 81 So Some Shareholders Are Rather Upset,negative,Twitter
The ServiceSource International NASDAQSREV Share Price Is Down 71 So Some Shareholders Are Rather Upset,negative,Twitter
Those Who Purchased EOG Resources NYSEEOG Shares A Year Ago Have A 33 Loss To Show For It,negative,Twitter
Those Who Purchased Park Aerospace NYSEPKE Shares Five Years Ago Have A 36 Loss To Show For It,negative,Twitter
Vanguard Real Estate VNQ sweep buys 4450 January 60 puts to open 490 to 5 offers after it retested a key support break this week,negative,Twitter
When the market sells off quickly like this morning it is quite common to undercut the prior low by a few pennies,negative,Twitter
Why 51job Shares Dropped 15 Last Month,negative,Twitter
Why Aurora Cannabis Is Getting Hammered Today,negative,Twitter
Why Deere Companys NYSEDE Return On Capital Employed Might Be A Concern,negative,Twitter
Why Did Altria Take A Hit Of 45 Billion On Its Bottom Line,negative,Twitter
Why Honeywell Internationals Guidance Looks Conservative,negative,Twitter
Why Myriad Genetics Shares Are Tanking Today,negative,Twitter
Why Shares of PPG Industries Fell in January,negative,Twitter
Why Shares of TakeTwo Interactive Are Down Today,negative,Twitter
Why Shares of Ubiquiti Tumbled Today,negative,Twitter
Why Shares of UPS Fell in January,negative,Twitter
AAPL The Best Is Yet To Come As Apple Moves Into Media Production Read more and sign up for updates,positive,Twitter
ACST if it breaks 78c it can easily run to 1 definitely on watch,positive,Twitter
ADXS Yes SIR New HOD EARS wants higher Looking good for next week,positive,Twitter
AES AES Is A Soft Buy Subscribe to Seeking Alpha for more business economy stockmarket,positive,Twitter
AIKI bouncing nicely,positive,Twitter
AL Remain Cautiously Optimistic On Air Lease Even After Major Correction finance stocks business,positive,Twitter
ALT strong all day on volume abv average,positive,Twitter
AMRH Increased position on this name after RS All bad news are priced in IMHO and plenty of room to the upside,positive,Twitter
AMRN Amarin Corportion Plc Now Compelling On ExUS Opportunity And Potential Barriers To Generic Competition,positive,Twitter
AMRN getting the move over 23 now will want to see this hold by days end,positive,Twitter
APDN Patience is key Good news strong accumulation Let the weak hands sell,positive,Twitter
ASBFY Associated British Foods High Quality Organically Growing Business At A Reasonable Price Get more info o,positive,Twitter
ATOS impressive move here,positive,Twitter
ATRS Antares Xyosted Is One Of The Best Testosterone Replacement Therapies Available Subscribe to Seeking Alph,positive,Twitter
AUPH Aurinias Successful Study In Lupus Nephritis Changes The Scope Of Treatment Options For Patients Follow t,positive,Twitter
AVLR Avalara Buy This Leader In The Tax Automation Trend economy stockmarket markets,positive,Twitter
AZO AutoZone Becoming More Constructive On Valuation trading stocks economy,positive,Twitter
BAM 3 Reasons Brookfield Is A MustOwn DividendGrowth Stock Get more info on Seeking Alpha,positive,Twitter
BGR BlackRock Energy Resources Trust Buy This 83 Yielding CEF For Upside In Oil Read more and get updates,positive,Twitter
BIIB BOOM December 310C at 11,positive,Twitter
BOXL nice alert yesterday looks ready to run,positive,Twitter
BRFS Swine Fever And SelfImprovement Leading To Real Progress At BRF Sign up for updates on Seeking Alpha,positive,Twitter
CAL TPR FL Comeback bid for apparel,positive,Twitter
CDLX Cardlytics Share Price Justified Profitability Possible In 2020 Get more updates here,positive,Twitter
CEI squeeze mode in afterhours,positive,Twitter
CERN hits MarketSmith Scan as rises out of Cup and Handle with a target to 79 IBDPartner InvestorsBusinessDaily,positive,Twitter
CETX anyone It seems to be making a bottom Company announced recently 500 Increase in New Orders for Developmen,positive,Twitter
CHFS big buyers here Might bounce before the close,positive,Twitter
CHFS red to green type move soon,positive,Twitter
CIEN Cienas Drivers Help Offset Some Of The Covid19 Uncertainty economy stockmarket stocks,positive,Twitter
CIFS deserves your attention next week Im buying Loading zone NOTE Some China names have been hot lately,positive,Twitter
CLR Continental Resources Still Going Strong stocks business trading,positive,Twitter
CLVS the squeeze continues,positive,Twitter
CNAT another good one for penny lovers Looks primed for a run,positive,Twitter
CPHI big buy block,positive,Twitter
CZR Strong run for Caesars before COVID19,positive,Twitter
DAC Danaos Looks Like The Cheapest Stock In The Market Read more and sign up for updates,positive,Twitter
DOCU broke out last week on heavy volume 6989 std pivot and closed the week at alltime high Missed the classi,positive,Twitter
DPW non stop new HOD Shorts are getting squeezed hope to see the same on INPX tomorrow,positive,Twitter
EARS very very nice squeeze into the close KERN strong close,positive,Twitter
EDNT volume is picking up Watch the break of 2 for a nice move to the upside,positive,Twitter
ENPH Enphase Promising Growth Vision investing finance trading,positive,Twitter
ESNT MTG NMIH Move big into mortgage insurers after these regulatory announcements BTIG says,positive,Twitter
EYPT EyePoint Still Has A Very Promising Future markets trading finance,positive,Twitter
F Ford Presents A Safe 66 Return With A High Margin Of Safety Read more trading economy markets,positive,Twitter
GE GE Is A Buy Considering Patent Dynamics Subscribe to Seeking Alpha for more stocks business markets,positive,Twitter
GE General Electric Shareholders Can Breathe A Sigh Of Relief business investing economy,positive,Twitter
hdge shorts getting killed today,positive,Twitter
IBIO shorterm bottom is in Loading zone,positive,Twitter
ICLN iShares Global Clean Energy ETF A Bright Future stocks finance economy,positive,Twitter
ICPT Intercept Pharmaceuticals Blockbuster Therapy Unveils An Upside Catalyst Read more and get updates on any,positive,Twitter
INPX buyers into the close,positive,Twitter
INPX is gaining momentum,positive,Twitter
INPX is gaining some great momentum and volume over the last few trading sessions Squeeze over 149,positive,Twitter
INTC Intels 75 Total Yield Will Push The Stock Higher Continue reading finance stocks trading,positive,Twitter
IQ strong action so far Breakout watch over 2048,positive,Twitter
ITCI IntraCellular Therapies This Small Cap Biotech Will Not Be Small For Long economy investing markets,positive,Twitter
ITP Entry 105 here Tissue Paper News Played it once already now going for new highs has news saying earnings go,positive,Twitter
IWM back above 8 EMA Closing matters,positive,Twitter
JEC Jacobs Engineering The Transition Shows Positive Signs Sign up for updates on Seeking Alpha,positive,Twitter
JETS ALGT HA US airline traffic stays solid,positive,Twitter
KRTX Karuna Therapeutics Fundraising Makes For Buying Opportunity Continue reading markets business economy,positive,Twitter
LQD A History Of IG Credit Spreads Suggests Opportunity investing finance business,positive,Twitter
LSCC Lattice Semiconductor Delivering Early On Several Key Promises Continue reading,positive,Twitter
LVMHF LVMUY LVMH Well Equipped To Weather Covid19 Downturn finance trading markets,positive,Twitter
MARK is back Long and strong here,positive,Twitter
MARK nice volume afterhours could be fun Next 50c,positive,Twitter
MARK strong into the close news coming,positive,Twitter
MBOT nice chart Had great news this morning Global Jurisdictions Continue to Recognize Microbot Medicals Innova,positive,Twitter
MDGL Madrigal A Stellar Stock For This Coronavirus Bear Market finance stocks investing,positive,Twitter
MRNA Why Modernas Prospects Still Look Great business trading investing,positive,Twitter
MYO off SONN low float mania is back,positive,Twitter
MYSZ Holding overnight I increased my position today Im hoping we might get some news but chart also looks primed for a bounce,positive,Twitter
NGM NGM ICPT Big partner boosts biotech with 120 upside Raymond James,positive,Twitter
O Realty Income Creates An Attractive Buying Opportunity stocks trading finance,positive,Twitter
OIBRC Oi SA Is Transforming Into A Leading Telecom Infrastructure Wholesaler For 5G In Brazil Sign up for up,positive,Twitter
OPGN what a call Sweeeeeeeeeetttttt,positive,Twitter
OPK a great chart for technical traders Frost on the move,positive,Twitter
OPK EOD rally,positive,Twitter
OPK squeeze into the close INPX strong close,positive,Twitter
OPTT waking up Possible Vbounce after a non sense selloff last week,positive,Twitter
PACD easy to see easy to trade Dont forget CETX looks primed for a run to 1,positive,Twitter
PACD if it breaks 41c the move could be explosive Under accumulation here,positive,Twitter
PACD IS BREAKING OUT ON MASSIVE VOLUME SHORT SQUEEZE INTO THE CLOSE,positive,Twitter
PANW Palo Alto Networks A Decent Buy After The Sharp Fall markets stocks finance,positive,Twitter
PDSB 3x avg daily volume today Added 30k shares today holding overnight Can easily run to 12,positive,Twitter
PDSB another good bottom chart CMF shows money flowing into the stock at a fast pace Plus all key momentum indi,positive,Twitter
PDSB nice to see some buyers here,positive,Twitter
PECK Peck Growth Is Accelerating For This Profitable Green Energy NanoCap Company trading markets finance,positive,Twitter
PEP PepsiCo Its A Better Dividend Play Today Than You Think Subscribe to Seeking Alpha for more,positive,Twitter
PLNT Planet Fitness Strong Growth Continues Read more and get updates on any stock business trading markets,positive,Twitter
POIA this is a great PR I would not be surprised seeing this stock trading above 2 in afterhours,positive,Twitter
PSTV could squeeze over 225,positive,Twitter
PSTV woke up Former runner with just 37M shares float Shortsqueeze candidate,positive,Twitter
PXGYF PAX Global Technology A NoBrainer Investment Read more business markets trading,positive,Twitter
PYPL Coronavirus Wont Hinder PayPals Growth economy business stockmarket,positive,Twitter
PYPL PayPals Stock May Be Heading For A YearEnd Rally Get more updates here trading business economy,positive,Twitter
QQQ April 204 call open interest rises to 32443 after 20000 bought for 094 yesterday morning then 10000 at,positive,Twitter
RCL Royal Caribbean Cruises Fleet Expansion Driving Growth Follow this and any other stock on Seeking Alpha,positive,Twitter
RDSA RDSB Shell The End Of Oil And Gas Is Not Near And Investors Can Benefit From A High Yield Read more a,positive,Twitter
REKR Breaking out to the upside,positive,Twitter
REM REM XAN Mortgage REITs start to climb up from descent,positive,Twitter
REPYF Repsols Excellent Opportunity To Buy In To COPs Alaska Development Get more info on Seeking Alpha,positive,Twitter
RETA 510 Mar 220 calls look to be closing late,positive,Twitter
ROKU is working on a 2nd stage 44 deep cup base May be building a handleflag Watch for break above last week,positive,Twitter
RTTR buying this dip,positive,Twitter
SCANX Gapping up,positive,Twitter
SCANX Large cap notable movers of interest Splunk SPLK rises following upside third quarter press,positive,Twitter
SCANX Mid cap notable movers of interest Immunomedics IMMU gains on ASCENT study updates,positive,Twitter
SCANX Small cap notable movers of interest Mesoblast MESO gains on clearance of remestemcelL IND,positive,Twitter
SCANX Small cap notable movers of interest The Buckle BKE gains following third quarter press,positive,Twitter
SCANX StocksETFs that traded to new 52 week highslows this session New highs 116 outpacing new lows 12,positive,Twitter
SES back over 6 possible EOD run,positive,Twitter
SFIX Bullish options flow and a nice setup Breakout watch over 2445,positive,Twitter
SLB Schlumberger Value Beginning To Emerge After Shares Halved Yet Again stockmarket stocks business,positive,Twitter
